#1
double data(8760,4)
#Time [s], Belpex electricity price [Euro/MWh], Dynamic consumer price [Euro/MWh], Dynamic injection price [Euro/MWh]
17852400, 26.200001, 122.153801, 8.925001
17856000, 51.580008, 148.041408, 33.797408
17859600, 79.999992, 177.029792, 61.648992
17863200, 96.999984, 194.369784, 78.308984
17866800, 99.200016, 196.613816, 80.465016
17870400, 106.440012, 203.998612, 87.560212
17874000, 99.500004, 196.919804, 80.759004
17877600, 100.000008, 197.429808, 81.249008
17881200, 84.859992, 181.986992, 66.411792
17884800, 66.300012, 163.055812, 48.223012
17888400, 71.650008, 168.512808, 53.466008
17892000, 59.950008, 156.578808, 42.000008
17895600, 62.240004, 158.914604, 44.244204
17899200, 61.170012, 157.823212, 43.195612
17902800, 63.740016, 160.444616, 45.714216
17906400, 69.459984, 166.278984, 51.319784
17910000, 76.569984, 173.531184, 58.287584
17913600, 86.609988, 183.771988, 68.126788
17917200, 88.670016, 185.873216, 70.145616
17920800, 80.610012, 177.652012, 62.246812
17924400, 68.889996, 165.697596, 50.761196
17928000, 66.210012, 162.964012, 48.134812
17931600, 51.410016, 147.868016, 33.630816
17935200, 47.540016, 143.920616, 29.838216
17938800, 53.079984, 149.571384, 35.267384
17942400, 62.280000, 158.955400, 44.283400
17946000, 78.789996, 175.795596, 60.463196
17949600, 83.239992, 180.334592, 64.824192
17953200, 92.900016, 190.187816, 74.291016
17956800, 97.719984, 195.104184, 79.014584
17960400, 92.930004, 190.218404, 74.320404
17964000, 90.609984, 187.851984, 72.046784
17967600, 93.650004, 190.952804, 75.026004
17971200, 86.640012, 183.802612, 68.156212
17974800, 72.990000, 169.879600, 54.779200
17978400, 64.659996, 161.382996, 46.615796
17982000, 62.880012, 159.567412, 44.871412
17985600, 60.639984, 157.282584, 42.676184
17989200, 62.449992, 159.128792, 44.449992
17992800, 57.399984, 153.977784, 39.500984
17996400, 50.140008, 146.572608, 32.386208
18000000, 60.180012, 156.813412, 42.225412
18003600, 51.369984, 147.827184, 33.591584
18007200, 53.640000, 150.142600, 35.816200
18010800, 39.899988, 136.127788, 22.350988
18014400, 28.000001, 123.989801, 10.689001
18018000, 17.799998, 113.585798, 0.692998
18021600, 17.920001, 113.708201, 0.810601
18025200, 30.290000, 126.325600, 12.933200
18028800, 52.430004, 148.908404, 34.630404
18032400, 76.730004, 173.694404, 58.444404
18036000, 74.620008, 171.542208, 56.376608
18039600, 80.010000, 177.040000, 61.658800
18043200, 79.689996, 176.713596, 61.345196
18046800, 80.359992, 177.396992, 62.001792
18050400, 79.319988, 176.336188, 60.982588
18054000, 73.019988, 169.910188, 54.808588
18057600, 60.819984, 157.466184, 42.852584
18061200, 61.170012, 157.823212, 43.195612
18064800, 57.539988, 154.120588, 39.638188
18068400, 46.839996, 143.206596, 29.152196
18072000, 39.809988, 136.035988, 22.262788
18075600, 48.700008, 145.103808, 30.975008
18079200, 40.349988, 136.586788, 22.791988
18082800, 34.350001, 130.466801, 16.912001
18086400, 25.490002, 121.429602, 8.229202
18090000, 4.820000, 100.346200, 0.000000
18093600, 0.000000, 95.429800, 0.000000
18097200, -1.990000, 93.400000, 0.000000
18100800, -13.569998, 81.588402, 0.000000
18104400, -35.210002, 59.515598, 0.000000
18108000, -46.429992, 48.071208, 0.000000
18111600, -31.830001, 62.963199, 0.000000
18115200, -11.689999, 83.506001, 0.000000
18118800, -1.350000, 94.052800, 0.000000
18122400, 40.330008, 136.566408, 22.772408
18126000, 64.149984, 160.862784, 46.115984
18129600, 71.539992, 168.400592, 53.358192
18133200, 71.120016, 167.972216, 52.946616
18136800, 71.889984, 168.757584, 53.701184
18140400, 61.740000, 158.404600, 43.754200
18144000, 41.500008, 137.759808, 23.919008
18147600, 38.739996, 134.944596, 21.214196
18151200, 35.920001, 132.068201, 18.450601
18154800, 34.409999, 130.527999, 16.970799
18158400, 35.560001, 131.701001, 18.097801
18162000, 44.169984, 140.483184, 26.535584
18165600, 59.789988, 156.415588, 41.843188
18169200, 53.560008, 150.061008, 35.737808
18172800, 51.500016, 147.959816, 33.719016
18176400, 39.229992, 135.444392, 21.694392
18180000, 12.949999, 108.638799, 0.000000
18183600, 0.120000, 95.552200, 0.000000
18187200, -0.160000, 95.266600, 0.000000
18190800, -1.460000, 93.940600, 0.000000
18194400, -0.600000, 94.817800, 0.000000
18198000, 0.150000, 95.582800, 0.000000
18201600, 14.000000, 109.709800, 0.000000
18205200, 61.250004, 157.904804, 43.274004
18208800, 80.319996, 177.356196, 61.962596
18212400, 110.779992, 208.425392, 91.813392
18216000, 120.200004, 218.033804, 101.045004
18219600, 100.540008, 197.980608, 81.778208
18223200, 96.850008, 194.216808, 78.162008
18226800, 90.200016, 187.433816, 71.645016
18230400, 65.139984, 161.872584, 47.086184
18234000, 60.810012, 157.456012, 42.842812
18237600, 55.990008, 152.539608, 38.119208
18241200, 56.170008, 152.723208, 38.295608
18244800, 56.040012, 152.590612, 38.168212
18248400, 70.480008, 167.319408, 52.319408
18252000, 72.389988, 169.267588, 54.191188
18255600, 79.179984, 176.193384, 60.845384
18259200, 76.089996, 173.041596, 57.817196
18262800, 57.980016, 154.569416, 40.069416
18266400, 37.519992, 133.700192, 20.018592
18270000, 7.840001, 103.426601, 0.000000
18273600, 1.050000, 96.500800, 0.000000
18277200, -0.030000, 95.399200, 0.000000
18280800, 0.170000, 95.603200, 0.000000
18284400, 13.270000, 108.965200, 0.000000
18288000, 40.989996, 137.239596, 23.419196
18291600, 71.640000, 168.502600, 53.456200
18295200, 90.810000, 188.056000, 72.242800
18298800, 120.669984, 218.513184, 101.505584
18302400, 143.600004, 241.901804, 123.977004
18306000, 123.390000, 221.287600, 104.171200
18309600, 109.050012, 206.660812, 90.118012
18313200, 99.039996, 196.450596, 80.308196
18316800, 95.789988, 193.135588, 77.123188
18320400, 75.849984, 172.796784, 57.581984
18324000, 70.809984, 167.655984, 52.642784
18327600, 67.960008, 164.749008, 49.849808
18331200, 66.579984, 163.341384, 48.497384
18334800, 78.360012, 175.357012, 60.041812
18338400, 89.570016, 186.791216, 71.027616
18342000, 80.179992, 177.213392, 61.825392
18345600, 92.999988, 190.289788, 74.388988
18349200, 74.620008, 171.542208, 56.376608
18352800, 55.890000, 152.437600, 38.021200
18356400, 33.459998, 129.558998, 16.039798
18360000, 24.000001, 119.909801, 6.769001
18363600, 13.510001, 109.210001, 0.000000
18367200, 19.550002, 115.370802, 2.408002
18370800, 31.740001, 127.804601, 14.354201
18374400, 42.999984, 139.289784, 25.388984
18378000, 75.960000, 172.909000, 57.689800
18381600, 95.379984, 192.717384, 76.721384
18385200, 113.670000, 211.373200, 94.645600
18388800, 125.719992, 223.664192, 106.454592
18392400, 108.180000, 205.773400, 89.265400
18396000, 104.180004, 201.693404, 85.345404
18399600, 96.609996, 193.971996, 77.926796
18403200, 96.750000, 194.114800, 78.064000
18406800, 87.500016, 184.679816, 68.999016
18410400, 86.850000, 184.016800, 68.362000
18414000, 78.040008, 175.030608, 59.728208
18417600, 80.499996, 177.539796, 62.138996
18421200, 88.390008, 185.587608, 69.871208
18424800, 97.250004, 194.624804, 78.554004
18428400, 86.760000, 183.925000, 68.273800
18432000, 105.950016, 203.498816, 87.080016
18435600, 90.100008, 187.331808, 71.547008
18439200, 76.950000, 173.918800, 58.660000
18442800, 67.640004, 164.422604, 49.536204
18446400, 64.029996, 160.740396, 45.998396
18450000, 60.109992, 156.741992, 42.156792
18453600, 60.750000, 157.394800, 42.784000
18457200, 67.020012, 163.790212, 48.928612
18460800, 58.269996, 154.865196, 40.353596
18464400, 78.080004, 175.071404, 59.767404
18468000, 98.229996, 195.624396, 79.514396
18471600, 111.089988, 208.741588, 92.117188
18475200, 117.180000, 214.953400, 98.085400
18478800, 111.610008, 209.272008, 92.626808
18482400, 110.869992, 208.517192, 91.901592
18486000, 97.769988, 195.155188, 79.063588
18489600, 93.930012, 191.238412, 75.300412
18493200, 83.409984, 180.507984, 64.990784
18496800, 84.629988, 181.752388, 66.186388
18500400, 74.779992, 171.705392, 56.533392
18504000, 71.700012, 168.563812, 53.515012
18507600, 74.000016, 170.909816, 55.769016
18511200, 89.269992, 186.485192, 70.733592
18514800, 111.499992, 209.159792, 92.518992
18518400, 110.769984, 208.415184, 91.803584
18522000, 104.420016, 201.938216, 85.580616
18525600, 72.230004, 169.104404, 54.034404
18529200, 66.970008, 163.739208, 48.879608
18532800, 67.759992, 164.544992, 49.653792
18536400, 55.860012, 152.407012, 37.991812
18540000, 51.689988, 148.153588, 33.905188
18543600, 50.209992, 146.643992, 32.454792
18547200, 55.739988, 152.284588, 37.874188
18550800, 65.800008, 162.545808, 47.733008
18554400, 79.999992, 177.029792, 61.648992
18558000, 104.270004, 201.785204, 85.433604
18561600, 117.590004, 215.371604, 98.487204
18565200, 112.770000, 210.455200, 93.763600
18568800, 107.899992, 205.487792, 88.990992
18572400, 98.939988, 196.348588, 80.210188
18576000, 78.009984, 174.999984, 59.698784
18579600, 66.440016, 163.198616, 48.360216
18583200, 62.840016, 159.526616, 44.832216
18586800, 54.979992, 151.509392, 37.129392
18590400, 52.120008, 148.592208, 34.326608
18594000, 58.820004, 155.426204, 40.892604
18597600, 60.379992, 157.017392, 42.421392
18601200, 57.690000, 154.273600, 39.785200
18604800, 53.399988, 149.897788, 35.580988
18608400, 41.690016, 137.953616, 24.105216
18612000, 32.440000, 128.518600, 15.040200
18615600, 20.360002, 116.197002, 3.201802
18619200, 14.659999, 110.382999, 0.000000
18622800, 6.410002, 101.968002, 0.000000
18626400, 4.119998, 99.632198, 0.000000
18630000, 11.920000, 107.588200, 0.000000
18633600, 26.790001, 122.755601, 9.503201
18637200, 40.579992, 136.821392, 23.017392
18640800, 63.320004, 160.016204, 45.302604
18644400, 74.760012, 171.685012, 56.513812
18648000, 80.660016, 177.703016, 62.295816
18651600, 85.029984, 182.160384, 66.578384
18655200, 85.179996, 182.313396, 66.725396
18658800, 74.760012, 171.685012, 56.513812
18662400, 70.560000, 167.401000, 52.397800
18666000, 64.640016, 161.362616, 46.596216
18669600, 60.779988, 157.425388, 42.813388
18673200, 47.099988, 143.471788, 29.406988
18676800, 43.790004, 140.095604, 26.163204
18680400, 44.259984, 140.574984, 26.623784
18684000, 43.160004, 139.453004, 25.545804
18687600, 43.409988, 139.707988, 25.790788
18691200, 51.620004, 148.082204, 33.836604
18694800, 26.089999, 122.041599, 8.817199
18698400, 8.050000, 103.640800, 0.000000
18702000, 2.050000, 97.520800, 0.000000
18705600, 0.060000, 95.491000, 0.000000
18709200, -0.040000, 95.389000, 0.000000
18712800, -2.150000, 93.236800, 0.000000
18716400, -0.010000, 95.419600, 0.000000
18720000, 1.060000, 96.511000, 0.000000
18723600, 22.810000, 118.696000, 5.602800
18727200, 61.790004, 158.455604, 43.803204
18730800, 83.720016, 180.824216, 65.294616
18734400, 99.900000, 197.327800, 81.151000
18738000, 101.379996, 198.837396, 82.601396
18741600, 102.359988, 199.836988, 83.561788
18745200, 87.630012, 184.812412, 69.126412
18748800, 59.699988, 156.323788, 41.754988
18752400, 50.420016, 146.858216, 32.660616
18756000, 51.059988, 147.510988, 33.287788
18759600, 46.450008, 142.808808, 28.770008
18763200, 48.449988, 144.848788, 30.729988
18766800, 54.699984, 151.223784, 36.854984
18770400, 69.990012, 166.819612, 51.839212
18774000, 80.110008, 177.142008, 61.756808
18777600, 78.559992, 175.560992, 60.237792
18781200, 70.120008, 166.952208, 51.966608
18784800, 45.780012, 142.125412, 28.113412
18788400, 27.180000, 123.153400, 9.885400
18792000, 30.399998, 126.437798, 13.040998
18795600, 8.259998, 103.854998, 0.000000
18799200, 3.310000, 98.806000, 0.000000
18802800, 9.969998, 105.599198, 0.000000
18806400, 27.180000, 123.153400, 9.885400
18810000, 60.360012, 156.997012, 42.401812
18813600, 94.749984, 192.074784, 76.103984
18817200, 127.869984, 225.857184, 108.561584
18820800, 171.910008, 270.778008, 151.720808
18824400, 136.760004, 234.925004, 117.273804
18828000, 111.880008, 209.547408, 92.891408
18831600, 99.039996, 196.450596, 80.308196
18835200, 78.779988, 175.785388, 60.453388
18838800, 65.900016, 162.647816, 47.831016
18842400, 60.459984, 157.098984, 42.499784
18846000, 54.169992, 150.683192, 36.335592
18849600, 53.709984, 150.213984, 35.884784
18853200, 63.470016, 160.169216, 45.449616
18856800, 74.530008, 171.450408, 56.288408
18860400, 90.839988, 188.086588, 72.272188
18864000, 76.269996, 173.225196, 57.993596
18867600, 65.250000, 161.984800, 47.194000
18871200, 36.060012, 132.211012, 18.587812
18874800, 21.219998, 117.074198, 4.044598
18878400, 15.880000, 111.627400, 0.000000
18882000, 3.000000, 98.489800, 0.000000
18885600, 4.839998, 100.366598, 0.000000
18889200, 19.300000, 115.115800, 2.163000
18892800, 27.799999, 123.785799, 10.492999
18896400, 65.379996, 162.117396, 47.321396
18900000, 84.830004, 181.956404, 66.382404
18903600, 127.199988, 225.173788, 107.904988
18907200, 166.759992, 265.524992, 146.673792
18910800, 133.110000, 231.202000, 113.696800
18914400, 105.720012, 203.264212, 86.854612
18918000, 90.020016, 187.250216, 71.468616
18921600, 74.019996, 170.930196, 55.788596
18925200, 64.109988, 160.821988, 46.076788
18928800, 60.009984, 156.639984, 42.058784
18932400, 56.559996, 153.120996, 38.677796
18936000, 58.979988, 155.589388, 41.049388
18939600, 69.500016, 166.319816, 51.359016
18943200, 84.999996, 182.129796, 66.548996
18946800, 89.349984, 186.566784, 70.811984
18950400, 83.160000, 180.253000, 64.745800
18954000, 69.059988, 165.870988, 50.927788
18957600, 58.169988, 154.763188, 40.255588
18961200, 43.409988, 139.707988, 25.790788
18964800, 26.840002, 122.806602, 9.552202
18968400, 12.319999, 107.996199, 0.000000
18972000, 8.250001, 103.844801, 0.000000
18975600, 9.889999, 105.517599, 0.000000
18979200, -6.199999, 89.105801, 0.000000
18982800, 25.030001, 120.960401, 7.778401
18986400, 78.649992, 175.652792, 60.325992
18990000, 90.720000, 187.964200, 72.154600
18993600, 108.330012, 205.926412, 89.412412
18997200, 104.429988, 201.948388, 85.590388
19000800, 94.860000, 192.187000, 76.211800
19004400, 87.660000, 184.843000, 69.155800
19008000, 75.409992, 172.347992, 57.150792
19011600, 67.349988, 164.126788, 49.251988
19015200, 62.499996, 159.179796, 44.498996
19018800, 59.069988, 155.681188, 41.137588
19022400, 59.699988, 156.323788, 41.754988
19026000, 67.690008, 164.473608, 49.585208
19029600, 77.429988, 174.408388, 59.130388
19033200, 92.949984, 190.238784, 74.339984
19036800, 91.170000, 188.423200, 72.595600
19040400, 82.389996, 179.467596, 63.991196
19044000, 61.120008, 157.772208, 43.146608
19047600, 49.690008, 146.113608, 31.945208
19051200, 37.559988, 133.740988, 20.057788
19054800, 24.300000, 120.215800, 7.063000
19058400, 17.420000, 113.198200, 0.320600
19062000, 22.129999, 118.002399, 4.936399
19065600, 40.590000, 136.831600, 23.027200
19069200, 58.520016, 155.120216, 40.598616
19072800, 81.950004, 179.018804, 63.560004
19076400, 91.910016, 189.178016, 73.320816
19080000, 119.250000, 217.064800, 100.114000
19083600, 97.430004, 194.808404, 78.730404
19087200, 80.939988, 177.988588, 62.570188
19090800, 74.779992, 171.705392, 56.533392
19094400, 63.270000, 159.965200, 45.253600
19098000, 42.599988, 138.881788, 24.996988
19101600, 22.619999, 118.502199, 5.416599
19105200, 26.399999, 122.357799, 9.120999
19108800, 30.980002, 127.029402, 13.609402
19112400, 25.340000, 121.276600, 8.082200
19116000, 48.039984, 144.430584, 30.328184
19119600, 51.000012, 147.449812, 33.229012
19123200, 45.889992, 142.237592, 28.221192
19126800, 29.170001, 125.183201, 11.835601
19130400, 6.980000, 102.549400, 0.000000
19134000, 0.100000, 95.531800, 0.000000
19137600, -0.360000, 95.062600, 0.000000
19141200, -0.690000, 94.726000, 0.000000
19144800, -1.860000, 93.532600, 0.000000
19148400, -3.320000, 92.043400, 0.000000
19152000, -4.790002, 90.543998, 0.000000
19155600, 1.790000, 97.255600, 0.000000
19159200, 41.069988, 137.321188, 23.497588
19162800, 79.930008, 176.958408, 61.580408
19166400, 107.859996, 205.446996, 88.951796
19170000, 110.319984, 207.956184, 91.362584
19173600, 105.210000, 202.744000, 86.354800
19177200, 89.070012, 186.281212, 70.537612
19180800, 73.670004, 170.573204, 55.445604
19184400, 69.750000, 166.574800, 51.604000
19188000, 63.190008, 159.883608, 45.175208
19191600, 60.649992, 157.292792, 42.685992
19195200, 58.179996, 154.773396, 40.265396
19198800, 61.279992, 157.935392, 43.303392
19202400, 65.499984, 162.239784, 47.438984
19206000, 56.919996, 153.488196, 39.030596
19209600, 30.579998, 126.621398, 13.217398
19213200, 0.210000, 95.644000, 0.000000
19216800, -2.990000, 92.380000, 0.000000
19220400, -12.179999, 83.006201, 0.000000
19224000, -22.470001, 72.510399, 0.000000
19227600, -51.509988, 42.889612, 0.000000
19231200, -58.010004, 36.259596, 0.000000
19234800, -29.700000, 65.135800, 0.000000
19238400, -9.659999, 85.576601, 0.000000
19242000, -0.850000, 94.562800, 0.000000
19245600, 48.949992, 145.358792, 31.219992
19249200, 97.880004, 195.267404, 79.171404
19252800, 106.729992, 204.294392, 87.844392
19256400, 108.640008, 206.242608, 89.716208
19260000, 107.640000, 205.222600, 88.736200
19263600, 98.499996, 195.899796, 79.778996
19267200, 85.309992, 182.445992, 66.852792
19270800, 82.109988, 179.181988, 63.716788
19274400, 83.670012, 180.773212, 65.245612
19278000, 78.909984, 175.917984, 60.580784
19281600, 80.489988, 177.529588, 62.129188
19285200, 79.549992, 176.570792, 61.207992
19288800, 85.389984, 182.527584, 66.931184
19292400, 72.780012, 169.665412, 54.573412
19296000, 22.510001, 118.390001, 5.308801
19299600, 0.000000, 95.429800, 0.000000
19303200, -5.000000, 90.329800, 0.000000
19306800, -14.969999, 80.160401, 0.000000
19310400, -32.010001, 62.779599, 0.000000
19314000, -59.879988, 34.352212, 0.000000
19317600, -50.069988, 44.358412, 0.000000
19321200, -31.290001, 63.513999, 0.000000
19324800, -5.190001, 90.135999, 0.000000
19328400, 1.020000, 96.470200, 0.000000
19332000, 69.890004, 166.717604, 51.741204
19335600, 101.000016, 198.449816, 82.229016
19339200, 109.530000, 207.150400, 90.588400
19342800, 100.400004, 197.837804, 81.641004
19346400, 87.400008, 184.577808, 68.901008
19350000, 78.620004, 175.622204, 60.296604
19353600, 74.639988, 171.562588, 56.396188
19357200, 62.970012, 159.659212, 44.959612
19360800, 51.919992, 148.388192, 34.130592
19364400, 52.809984, 149.295984, 35.002784
19368000, 53.859996, 150.366996, 36.031796
19371600, 42.440004, 138.718604, 24.840204
19375200, 57.679992, 154.263392, 39.775392
19378800, 66.449988, 163.208788, 48.369988
19382400, 71.439984, 168.298584, 53.260184
19386000, 53.219988, 149.714188, 35.404588
19389600, 40.119984, 136.352184, 22.566584
19393200, 16.040002, 111.790602, 0.000000
19396800, 7.719998, 103.304198, 0.000000
19400400, 4.650001, 100.172801, 0.000000
19404000, 11.319998, 106.976198, 0.000000
19407600, 23.350000, 119.246800, 6.132000
19411200, 48.039984, 144.430584, 30.328184
19414800, 85.420008, 182.558208, 66.960608
19418400, 107.219988, 204.794188, 88.324588
19422000, 162.560016, 261.241016, 142.557816
19425600, 175.939992, 274.888592, 155.670192
19429200, 129.369996, 227.387196, 110.031596
19432800, 107.229996, 204.804396, 88.334396
19436400, 100.050012, 197.480812, 81.298012
19440000, 99.640008, 197.062608, 80.896208
19443600, 87.919992, 185.108192, 69.410592
19447200, 76.600008, 173.561808, 58.317008
19450800, 75.840012, 172.786612, 57.572212
19454400, 75.589992, 172.531592, 57.327192
19458000, 85.899996, 183.047796, 67.430996
19461600, 111.530016, 209.190416, 92.548416
19465200, 124.040016, 221.950616, 104.808216
19468800, 117.889992, 215.677592, 98.781192
19472400, 94.770000, 192.095200, 76.123600
19476000, 70.740000, 167.584600, 52.574200
19479600, 56.880000, 153.447400, 38.991400
19483200, 44.600004, 140.921804, 26.957004
19486800, 41.690016, 137.953616, 24.105216
19490400, 49.060008, 145.471008, 31.327808
19494000, 65.070000, 161.801200, 47.017600
19497600, 82.379988, 179.457388, 63.981388
19501200, 93.939984, 191.248584, 75.310184
19504800, 107.169984, 204.743184, 88.275584
19508400, 149.780016, 248.205416, 130.033416
19512000, 154.599984, 253.121784, 134.756984
19515600, 114.879996, 212.607396, 95.831396
19519200, 112.420008, 210.098208, 93.420608
19522800, 103.899996, 201.407796, 85.070996
19526400, 88.030008, 185.220408, 69.518408
19530000, 84.849984, 181.976784, 66.401984
19533600, 82.339992, 179.416592, 63.942192
19537200, 78.800004, 175.805804, 60.473004
19540800, 82.260000, 179.335000, 63.863800
19544400, 88.229988, 185.424388, 69.714388
19548000, 104.379984, 201.897384, 85.541384
19551600, 118.209996, 216.003996, 99.094796
19555200, 117.709992, 215.493992, 98.604792
19558800, 105.509988, 203.049988, 86.648788
19562400, 85.849992, 182.996792, 67.381992
19566000, 82.299996, 179.375796, 63.902996
19569600, 77.450004, 174.428804, 59.150004
19573200, 76.330008, 173.286408, 58.052408
19576800, 75.020004, 171.950204, 56.768604
19580400, 73.010016, 169.900016, 54.798816
19584000, 81.219996, 178.274196, 62.844596
19587600, 86.739984, 183.904584, 68.254184
19591200, 110.430000, 208.068400, 91.470400
19594800, 132.540012, 230.620612, 113.138212
19598400, 149.280012, 247.695412, 129.543412
19602000, 126.789984, 224.755584, 107.503184
19605600, 112.910004, 210.598004, 93.900804
19609200, 100.080000, 197.511400, 81.327400
19612800, 84.999996, 182.129796, 66.548996
19616400, 78.410016, 175.408016, 60.090816
19620000, 74.210004, 171.124004, 55.974804
19623600, 70.710012, 167.554012, 52.544812
19627200, 64.389996, 161.107596, 46.351196
19630800, 72.129996, 169.002396, 53.936396
19634400, 78.429996, 175.428396, 60.110396
19638000, 82.770012, 179.855212, 64.363612
19641600, 73.050012, 169.940812, 54.838012
19645200, 48.669984, 145.073184, 30.945584
19648800, 33.059999, 129.150999, 15.647799
19652400, 12.960000, 108.649000, 0.000000
19656000, 10.019999, 105.650199, 0.000000
19659600, 0.300000, 95.735800, 0.000000
19663200, 0.110000, 95.542000, 0.000000
19666800, 0.340000, 95.776600, 0.000000
19670400, 2.050000, 97.520800, 0.000000
19674000, 16.809998, 112.575998, 0.000000
19677600, 51.879996, 148.347396, 34.091396
19681200, 82.649988, 179.732788, 64.245988
19684800, 102.890016, 200.377616, 84.081216
19688400, 100.000008, 197.429808, 81.249008
19692000, 102.780000, 200.265400, 83.973400
19695600, 88.620012, 185.822212, 70.096612
19699200, 78.919992, 175.928192, 60.590592
19702800, 71.060004, 167.911004, 52.887804
19706400, 74.090016, 171.001616, 55.857216
19710000, 71.460000, 168.319000, 53.279800
19713600, 68.940000, 165.748600, 50.810200
19717200, 75.620016, 172.562216, 57.356616
19720800, 85.550004, 182.690804, 67.088004
19724400, 96.909984, 194.277984, 78.220784
19728000, 102.430008, 199.908408, 83.630408
19731600, 86.100012, 183.251812, 67.627012
19735200, 83.829996, 180.936396, 65.402396
19738800, 69.710004, 166.534004, 51.564804
19742400, 61.290000, 157.945600, 43.313200
19746000, 52.650000, 149.132800, 34.846000
19749600, 48.729996, 145.134396, 31.004396
19753200, 54.569988, 151.091188, 36.727588
19756800, 67.510008, 164.290008, 49.408808
19760400, 75.970008, 172.919208, 57.699608
19764000, 88.660008, 185.863008, 70.135808
19767600, 146.289996, 244.645596, 126.613196
19771200, 153.560016, 252.061016, 133.737816
19774800, 133.170012, 231.263212, 113.755612
19778400, 124.670016, 222.593216, 105.425616
19782000, 116.139996, 213.892596, 97.066196
19785600, 106.989984, 204.559584, 88.099184
19789200, 97.020000, 194.390200, 78.328600
19792800, 94.799988, 192.125788, 76.152988
19796400, 88.560000, 185.761000, 70.037800
19800000, 84.290004, 181.405604, 65.853204
19803600, 84.610008, 181.732008, 66.166808
19807200, 85.899996, 183.047796, 67.430996
19810800, 83.729988, 180.834388, 65.304388
19814400, 90.470016, 187.709216, 71.909616
19818000, 75.859992, 172.806992, 57.591792
19821600, 68.469984, 165.269184, 50.349584
19825200, 51.429996, 147.888396, 33.650396
19828800, 41.209992, 137.463992, 23.634792
19832400, 35.089999, 131.221599, 17.637199
19836000, 30.830000, 126.876400, 13.462400
19839600, 35.269999, 131.405199, 17.813599
19843200, 50.450004, 146.888804, 32.690004
19846800, 75.089988, 172.021588, 56.837188
19850400, 87.500016, 184.679816, 68.999016
19854000, 105.369984, 202.907184, 86.511584
19857600, 119.070000, 216.881200, 99.937600
19861200, 118.159992, 215.952992, 99.045792
19864800, 114.320016, 212.036216, 95.282616
19868400, 105.249996, 202.784796, 86.393996
19872000, 94.929984, 192.258384, 76.280384
19875600, 88.639992, 185.842592, 70.116192
19879200, 83.279988, 180.375388, 64.863388
19882800, 77.940000, 174.928600, 59.630200
19886400, 74.850012, 171.776812, 56.602012
19890000, 72.349992, 169.226792, 54.151992
19893600, 73.000008, 169.889808, 54.789008
19897200, 69.050016, 165.860816, 50.918016
19900800, 69.869988, 166.697188, 51.721588
19904400, 53.160012, 149.653012, 35.345812
19908000, 32.000000, 128.069800, 14.609000
19911600, 20.380000, 116.217400, 3.221400
19915200, 18.200002, 113.993802, 1.085002
19918800, 8.780000, 104.385400, 0.000000
19922400, 0.380000, 95.817400, 0.000000
19926000, -5.479999, 89.840201, 0.000000
19929600, -0.380000, 95.042200, 0.000000
19933200, 32.190001, 128.263601, 14.795201
19936800, 57.949992, 154.538792, 40.039992
19940400, 85.770000, 182.915200, 67.303600
19944000, 96.819984, 194.186184, 78.132584
19947600, 110.000016, 207.629816, 91.049016
19951200, 111.440016, 209.098616, 92.460216
19954800, 99.500004, 196.919804, 80.759004
19958400, 93.690000, 190.993600, 75.065200
19962000, 81.399996, 178.457796, 63.020996
19965600, 77.439996, 174.418596, 59.140196
19969200, 79.099992, 176.111792, 60.766992
19972800, 78.670008, 175.673208, 60.345608
19976400, 82.410012, 179.488012, 64.010812
19980000, 97.940016, 195.328616, 79.230216
19983600, 125.849988, 223.796788, 106.581988
19987200, 122.519988, 220.400188, 103.318588
19990800, 112.579992, 210.261392, 93.577392
19994400, 88.790004, 185.995604, 70.263204
19998000, 82.019988, 179.090188, 63.628588
20001600, 76.910004, 173.878004, 58.620804
20005200, 73.820016, 170.726216, 55.592616
20008800, 72.969984, 169.859184, 54.759584
20012400, 72.720000, 169.604200, 54.514600
20016000, 75.650004, 172.592804, 57.386004
20019600, 89.370000, 186.587200, 70.831600
20023200, 105.270012, 202.805212, 86.413612
20026800, 146.649996, 245.012796, 126.965996
20030400, 164.999988, 263.729788, 144.948988
20034000, 128.189988, 226.183588, 108.875188
20037600, 100.800000, 198.245800, 82.033000
20041200, 86.180004, 183.333404, 67.705404
20044800, 85.219992, 182.354192, 66.764592
20048400, 75.690000, 172.633600, 57.425200
20052000, 69.599988, 166.421788, 51.456988
20055600, 60.069996, 156.701196, 42.117596
20059200, 58.370004, 154.967204, 40.451604
20062800, 64.850004, 161.576804, 46.802004
20066400, 88.760016, 185.965016, 70.233816
20070000, 101.360016, 198.817016, 82.581816
20073600, 106.290000, 203.845600, 87.413200
20077200, 95.060016, 192.391016, 76.407816
20080800, 66.999996, 163.769796, 48.908996
20084400, 49.209984, 145.623984, 31.474784
20088000, 35.979998, 132.129398, 18.509398
20091600, 18.270000, 114.065200, 1.153600
20095200, 12.210001, 107.884001, 0.000000
20098800, 31.349999, 127.406799, 13.971999
20102400, 41.479992, 137.739392, 23.899392
20106000, 69.869988, 166.697188, 51.721588
20109600, 87.469992, 184.649192, 68.969592
20113200, 110.180016, 207.813416, 91.225416
20116800, 108.100008, 205.691808, 89.187008
20120400, 96.800004, 194.165804, 78.113004
20124000, 91.720008, 188.984208, 73.134608
20127600, 80.349984, 177.386784, 61.991984
