#1 
double data(9504,6) 
#Time [s], Belpex electricity price [Euro/J], Dynamic consumer price [Euro/J], Dynamic consumer price daily average [Euro/J], Dynamic consumer price weekly average [Euro/J], Dynamic consumer price yearly median [Euro/J]
2.86452e+07,5.507778e-08,1.023e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.86488e+07,5.509444e-08,1.023167e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.86524e+07,5.6975e-08,1.041972e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.8656e+07,6.028611e-08,1.075083e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.86596e+07,6.809167e-08,1.153139e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.86632e+07,6.887222e-08,1.160944e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.86668e+07,6.716944e-08,1.143917e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.86704e+07,6.630556e-08,1.135278e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.8674e+07,6.043056e-08,1.076528e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.86776e+07,5.623056e-08,1.034528e-07,1.039368e-07,1.089528e-07,6.944444e-08
2.86812e+07,4.959444e-08,9.681667e-08,1.039368e-07,1.089528e-07,6.944444e-08
2.86848e+07,5.165556e-08,9.887778e-08,1.206788e-07,1.089528e-07,6.944444e-08
2.86884e+07,5.25e-08,9.972222e-08,1.206788e-07,1.089528e-07,6.944444e-08
2.8692e+07,4.915556e-08,9.637778e-08,1.206788e-07,1.089528e-07,6.944444e-08
2.86956e+07,4.454444e-08,9.176667e-08,1.206788e-07,1.089528e-07,6.944444e-08
2.86992e+07,4.4875e-08,9.209722e-08,1.206788e-07,1.089528e-07,6.944444e-08
2.87028e+07,4.901667e-08,9.623889e-08,1.206788e-07,1.089528e-07,6.944444e-08
2.87064e+07,5.362778e-08,1.0085e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.871e+07,6.505556e-08,1.122778e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87136e+07,8.680833e-08,1.340306e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87172e+07,8.155556e-08,1.287778e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87208e+07,7.142222e-08,1.186444e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87244e+07,7.276944e-08,1.199917e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.8728e+07,6.615833e-08,1.133806e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87316e+07,9.144444e-08,1.386667e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87352e+07,9.521389e-08,1.424361e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87388e+07,9.780833e-08,1.450306e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87424e+07,1e-07,1.472222e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.8746e+07,1.171861e-07,1.644083e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87496e+07,1.13925e-07,1.611472e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87532e+07,9.862778e-08,1.4585e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87568e+07,8.615556e-08,1.333778e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87604e+07,6.039722e-08,1.076194e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.8764e+07,5.730278e-08,1.04525e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87676e+07,5.575278e-08,1.02975e-07,1.206788e-07,1.089528e-07,6.944444e-08
2.87712e+07,4.927778e-08,9.65e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.87748e+07,4.653611e-08,9.375833e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.87784e+07,4.431944e-08,9.154167e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.8782e+07,4.124444e-08,8.846667e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.87856e+07,3.993056e-08,8.715278e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.87892e+07,4.359444e-08,9.081667e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.87928e+07,4.751111e-08,9.473333e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.87964e+07,7.341667e-08,1.206389e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88e+07,7.383333e-08,1.210556e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88036e+07,7.955556e-08,1.267778e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88072e+07,6.015278e-08,1.07375e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88108e+07,7.222222e-08,1.194444e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88144e+07,5.768056e-08,1.049028e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.8818e+07,6.242778e-08,1.0965e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88216e+07,6.065e-08,1.078722e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88252e+07,8.071111e-08,1.279333e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88288e+07,7.377778e-08,1.21e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88324e+07,7.5e-08,1.222222e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.8836e+07,6.944444e-08,1.166667e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88396e+07,6.633611e-08,1.135583e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88432e+07,6.126389e-08,1.084861e-07,1.06584e-07,1.089528e-07,6.944444e-08
2.88468e+07,4.722222e-08,9.444444e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.88504e+07,5.156389e-08,9.878611e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.8854e+07,4.701111e-08,9.423333e-08,1.06584e-07,1.089528e-07,6.944444e-08
2.88576e+07,2.537222e-08,7.259444e-08,1.013845e-07,1.089528e-07,6.944444e-08
2.88612e+07,1.499722e-08,6.221944e-08,1.013845e-07,1.089528e-07,6.944444e-08
2.88648e+07,2.091667e-08,6.813889e-08,1.013845e-07,1.089528e-07,6.944444e-08
2.88684e+07,3.347778e-08,8.07e-08,1.013845e-07,1.089528e-07,6.944444e-08
2.8872e+07,2.871944e-08,7.594167e-08,1.013845e-07,1.089528e-07,6.944444e-08
2.88756e+07,3.974167e-08,8.696389e-08,1.013845e-07,1.089528e-07,6.944444e-08
2.88792e+07,4.838333e-08,9.560556e-08,1.013845e-07,1.089528e-07,6.944444e-08
2.88828e+07,4.166667e-08,8.888889e-08,1.013845e-07,1.089528e-07,6.944444e-08
2.88864e+07,6.897222e-08,1.161944e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.889e+07,6.944444e-08,1.166667e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.88936e+07,6.291667e-08,1.101389e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.88972e+07,6.505278e-08,1.12275e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89008e+07,6.564444e-08,1.128667e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89044e+07,6.33e-08,1.105222e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.8908e+07,6.252778e-08,1.0975e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89116e+07,6.083333e-08,1.080556e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89152e+07,6.500556e-08,1.122278e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89188e+07,7.648056e-08,1.237028e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89224e+07,7.126667e-08,1.184889e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.8926e+07,6.932778e-08,1.1655e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89296e+07,6.444444e-08,1.116667e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89332e+07,6.335e-08,1.105722e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89368e+07,6.374722e-08,1.109694e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.89404e+07,5.430556e-08,1.015278e-07,1.013845e-07,1.089528e-07,6.944444e-08
2.8944e+07,4.480278e-08,9.2025e-08,1.128229e-07,1.089528e-07,6.944444e-08
2.89476e+07,4.285833e-08,9.008056e-08,1.128229e-07,1.089528e-07,6.944444e-08
2.89512e+07,4.148889e-08,8.871111e-08,1.128229e-07,1.089528e-07,6.944444e-08
2.89548e+07,3.884167e-08,8.606389e-08,1.128229e-07,1.089528e-07,6.944444e-08
2.89584e+07,3.716389e-08,8.438611e-08,1.128229e-07,1.089528e-07,6.944444e-08
2.8962e+07,4.011944e-08,8.734167e-08,1.128229e-07,1.089528e-07,6.944444e-08
2.89656e+07,5.930556e-08,1.065278e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.89692e+07,7.008333e-08,1.173056e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.89728e+07,7.065556e-08,1.178778e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.89764e+07,6.519444e-08,1.124167e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.898e+07,6.867778e-08,1.159e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.89836e+07,6.833889e-08,1.155611e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.89872e+07,6.080278e-08,1.08025e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.89908e+07,6.261944e-08,1.098417e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.89944e+07,6.983889e-08,1.170611e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.8998e+07,8.471111e-08,1.319333e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.90016e+07,9.106111e-08,1.382833e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.90052e+07,9.860556e-08,1.458278e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.90088e+07,8.863611e-08,1.358583e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.90124e+07,8.552778e-08,1.3275e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.9016e+07,7.891944e-08,1.261417e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.90196e+07,7.076111e-08,1.179833e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.90232e+07,6.838056e-08,1.156028e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.90268e+07,6.702222e-08,1.142444e-07,1.128229e-07,1.089528e-07,6.944444e-08
2.90304e+07,7.419444e-08,1.214167e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.9034e+07,6.696111e-08,1.141833e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90376e+07,6.004444e-08,1.072667e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90412e+07,5.376667e-08,1.009889e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90448e+07,4.868889e-08,9.591111e-08,1.127979e-07,1.104483e-07,6.944444e-08
2.90484e+07,5.35e-08,1.007222e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.9052e+07,6.511944e-08,1.123417e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90556e+07,7.769444e-08,1.249167e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90592e+07,8.308056e-08,1.303028e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90628e+07,8.075556e-08,1.279778e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90664e+07,7.169444e-08,1.189167e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.907e+07,6.388889e-08,1.111111e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90736e+07,6.204167e-08,1.092639e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90772e+07,5.9075e-08,1.062972e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90808e+07,6.038611e-08,1.076083e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90844e+07,6.130278e-08,1.08525e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.9088e+07,6.970833e-08,1.169306e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90916e+07,8.055556e-08,1.277778e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90952e+07,5.555556e-08,1.027778e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.90988e+07,6.977778e-08,1.17e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.91024e+07,7.157222e-08,1.187944e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.9106e+07,6.374167e-08,1.109639e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.91096e+07,6.05e-08,1.077222e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.91132e+07,6.021111e-08,1.074333e-07,1.127979e-07,1.104483e-07,6.944444e-08
2.91168e+07,6.402778e-08,1.1125e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91204e+07,5.521944e-08,1.024417e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.9124e+07,5.061667e-08,9.783889e-08,1.048199e-07,1.104483e-07,6.944444e-08
2.91276e+07,5.138889e-08,9.861111e-08,1.048199e-07,1.104483e-07,6.944444e-08
2.91312e+07,5.139167e-08,9.861389e-08,1.048199e-07,1.104483e-07,6.944444e-08
2.91348e+07,5.105278e-08,9.8275e-08,1.048199e-07,1.104483e-07,6.944444e-08
2.91384e+07,5.211111e-08,9.933333e-08,1.048199e-07,1.104483e-07,6.944444e-08
2.9142e+07,5.694444e-08,1.041667e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91456e+07,6.188611e-08,1.091083e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91492e+07,6.528056e-08,1.125028e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91528e+07,6.654167e-08,1.137639e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91564e+07,6.528056e-08,1.125028e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.916e+07,6.608889e-08,1.133111e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91636e+07,6.166667e-08,1.088889e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91672e+07,6.075833e-08,1.079806e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91708e+07,5.833333e-08,1.055556e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91744e+07,6.166667e-08,1.088889e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.9178e+07,6.751389e-08,1.147361e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91816e+07,6.0875e-08,1.080972e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91852e+07,4.514444e-08,9.236667e-08,1.048199e-07,1.104483e-07,6.944444e-08
2.91888e+07,5.986667e-08,1.070889e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.91924e+07,5.299444e-08,1.002167e-07,1.048199e-07,1.104483e-07,6.944444e-08
2.9196e+07,4.978889e-08,9.701111e-08,1.048199e-07,1.104483e-07,6.944444e-08
2.91996e+07,4.590556e-08,9.312778e-08,1.048199e-07,1.104483e-07,6.944444e-08
2.92032e+07,3.863889e-08,8.586111e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92068e+07,3.924167e-08,8.646389e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92104e+07,3.876944e-08,8.599167e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.9214e+07,3.433056e-08,8.155278e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92176e+07,3.098333e-08,7.820556e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92212e+07,3.248611e-08,7.970833e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92248e+07,4.182778e-08,8.905e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92284e+07,5.143333e-08,9.865556e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.9232e+07,5.000556e-08,9.722778e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92356e+07,5.248333e-08,9.970556e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92392e+07,5.214722e-08,9.936944e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92428e+07,6.245e-08,1.096722e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92464e+07,6.120556e-08,1.084278e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.925e+07,5.788611e-08,1.051083e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92536e+07,5.668056e-08,1.039028e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92572e+07,5.85e-08,1.057222e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92608e+07,6.363056e-08,1.108528e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92644e+07,7.136389e-08,1.185861e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.9268e+07,7.478056e-08,1.220028e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92716e+07,7.258611e-08,1.198083e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92752e+07,6.649722e-08,1.137194e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92788e+07,6.022222e-08,1.074444e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.92824e+07,6.153333e-08,1.087556e-07,1.006262e-07,1.104483e-07,6.944444e-08
2.9286e+07,5.201111e-08,9.923333e-08,1.006262e-07,1.104483e-07,6.944444e-08
2.92896e+07,5.565833e-08,1.028806e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.92932e+07,5.356667e-08,1.007889e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.92968e+07,5.276667e-08,9.998889e-08,1.193172e-07,1.104483e-07,6.944444e-08
2.93004e+07,4.985278e-08,9.7075e-08,1.193172e-07,1.104483e-07,6.944444e-08
2.9304e+07,4.901667e-08,9.623889e-08,1.193172e-07,1.104483e-07,6.944444e-08
2.93076e+07,5.205556e-08,9.927778e-08,1.193172e-07,1.104483e-07,6.944444e-08
2.93112e+07,7.370278e-08,1.20925e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93148e+07,9.669444e-08,1.439167e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93184e+07,1.032056e-07,1.504278e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.9322e+07,1.010194e-07,1.482417e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93256e+07,1e-07,1.472222e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93292e+07,9.805833e-08,1.452806e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93328e+07,9.214167e-08,1.393639e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93364e+07,8.753611e-08,1.347583e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.934e+07,8.748056e-08,1.347028e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93436e+07,8.069167e-08,1.279139e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93472e+07,7.071667e-08,1.179389e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93508e+07,8.331111e-08,1.305333e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93544e+07,7.205556e-08,1.192778e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.9358e+07,6.922222e-08,1.164444e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93616e+07,6.666667e-08,1.138889e-07,1.193172e-07,1.104483e-07,6.944444e-08
2.93652e+07,4.905556e-08,9.627778e-08,1.193172e-07,1.104483e-07,6.944444e-08
2.93688e+07,5.208333e-08,9.930556e-08,1.193172e-07,1.104483e-07,6.944444e-08
2.93724e+07,3.372222e-08,8.094444e-08,1.193172e-07,1.104483e-07,6.944444e-08
2.9376e+07,4.546944e-08,9.269167e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.93796e+07,4.331389e-08,9.053611e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.93832e+07,4.210278e-08,8.9325e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.93868e+07,4.2425e-08,8.964722e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.93904e+07,4.519167e-08,9.241389e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.9394e+07,4.833889e-08,9.556111e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.93976e+07,6.388056e-08,1.111028e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94012e+07,6.891944e-08,1.161417e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94048e+07,7.411111e-08,1.213333e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94084e+07,7.476389e-08,1.219861e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.9412e+07,7.384722e-08,1.210694e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94156e+07,6.948056e-08,1.167028e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94192e+07,6.473889e-08,1.119611e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94228e+07,6.346389e-08,1.106861e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94264e+07,6.629167e-08,1.135139e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.943e+07,6.950833e-08,1.167306e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94336e+07,6.833333e-08,1.155556e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94372e+07,7.251944e-08,1.197417e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94408e+07,5.683056e-08,1.040528e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94444e+07,4.877778e-08,9.6e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.9448e+07,4.863889e-08,9.586111e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.94516e+07,5.277778e-08,1e-07,1.051469e-07,1.104483e-07,6.944444e-08
2.94552e+07,4.654722e-08,9.376944e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.94588e+07,3.991944e-08,8.714167e-08,1.051469e-07,1.104483e-07,6.944444e-08
2.94624e+07,4.267778e-08,8.99e-08,1.05395e-07,1.104483e-07,6.944444e-08
2.9466e+07,3.754167e-08,8.476389e-08,1.05395e-07,1.104483e-07,6.944444e-08
2.94696e+07,4.024444e-08,8.746667e-08,1.05395e-07,1.104483e-07,6.944444e-08
2.94732e+07,3.782222e-08,8.504444e-08,1.05395e-07,1.104483e-07,6.944444e-08
2.94768e+07,3.486944e-08,8.209167e-08,1.05395e-07,1.104483e-07,6.944444e-08
2.94804e+07,4.273333e-08,8.995556e-08,1.05395e-07,1.104483e-07,6.944444e-08
2.9484e+07,4.599167e-08,9.321389e-08,1.05395e-07,1.104483e-07,6.944444e-08
2.94876e+07,5.663333e-08,1.038556e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.94912e+07,6.813333e-08,1.153556e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.94948e+07,6.736111e-08,1.145833e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.94984e+07,6.414444e-08,1.113667e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.9502e+07,6.501389e-08,1.122361e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95056e+07,5.096111e-08,9.818333e-08,1.05395e-07,1.104483e-07,6.944444e-08
2.95092e+07,6.539444e-08,1.126167e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95128e+07,6.581111e-08,1.130333e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95164e+07,6.944444e-08,1.166667e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.952e+07,7.056944e-08,1.177917e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95236e+07,8.111111e-08,1.283333e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95272e+07,7.622778e-08,1.2345e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95308e+07,6.897778e-08,1.162e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95344e+07,6.528889e-08,1.125111e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.9538e+07,6.071667e-08,1.079389e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95416e+07,6.340833e-08,1.106306e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95452e+07,5.506944e-08,1.022917e-07,1.05395e-07,1.104483e-07,6.944444e-08
2.95488e+07,5.6775e-08,1.039972e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95524e+07,5.674722e-08,1.039694e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.9556e+07,5.331667e-08,1.005389e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95596e+07,5.400833e-08,1.012306e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95632e+07,5.415556e-08,1.013778e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95668e+07,5.677222e-08,1.039944e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95704e+07,6.705556e-08,1.142778e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.9574e+07,8.561111e-08,1.328333e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95776e+07,9.396944e-08,1.411917e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95812e+07,9.616667e-08,1.433889e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95848e+07,9.416389e-08,1.413861e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95884e+07,9.444444e-08,1.416667e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.9592e+07,9.323333e-08,1.404556e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95956e+07,9.291944e-08,1.401417e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.95992e+07,9.505278e-08,1.42275e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.96028e+07,9.527778e-08,1.425e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.96064e+07,9.700278e-08,1.44225e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.961e+07,9.880278e-08,1.46025e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.96136e+07,9.583333e-08,1.430556e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.96172e+07,8.786111e-08,1.350833e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.96208e+07,6.594722e-08,1.131694e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.96244e+07,6.326389e-08,1.104861e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.9628e+07,6.287222e-08,1.100944e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.96316e+07,5.625833e-08,1.034806e-07,1.250352e-07,1.104483e-07,6.944444e-08
2.96352e+07,5.755556e-08,1.047778e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96388e+07,5.315833e-08,1.003806e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96424e+07,4.861111e-08,9.583333e-08,1.135704e-07,1.228069e-07,6.944444e-08
2.9646e+07,4.089167e-08,8.811389e-08,1.135704e-07,1.228069e-07,6.944444e-08
2.96496e+07,4.305833e-08,9.028056e-08,1.135704e-07,1.228069e-07,6.944444e-08
2.96532e+07,5.556111e-08,1.027833e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96568e+07,6.377778e-08,1.11e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96604e+07,7.856389e-08,1.257861e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.9664e+07,8.316111e-08,1.303833e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96676e+07,8.078056e-08,1.280028e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96712e+07,7.855e-08,1.257722e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96748e+07,7.4025e-08,1.212472e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96784e+07,6.966389e-08,1.168861e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.9682e+07,6.808333e-08,1.153056e-07,1.135704e-07,1.228069e-07,6.944444e-08
2.96856e+07,6.745833e-08,1.146806e-07,1.135704e-07,1.228069e-07,6.944444e-08
