#1 
double data(8760,5) 
#Time [s], Emission intensity [kgCO2eq/J], Emission intensity daily average [kgCO2eq/J], Emission intensity weekly average [kgCO2eq/J], Emission intensity yearly median [kgCO2eq/J]
2.33496e+07,1.452707e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33532e+07,1.499978e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33568e+07,1.441872e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33604e+07,1.355027e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.3364e+07,1.303556e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33676e+07,1.125047e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33712e+07,9.400488e-09,1.207876e-08,1.318245e-08,1.304167e-08
2.33748e+07,9.620394e-09,1.207876e-08,1.318245e-08,1.304167e-08
2.33784e+07,1.064203e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.3382e+07,1.188018e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33856e+07,1.36874e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33892e+07,1.44767e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33928e+07,1.523211e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.33964e+07,1.466842e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.34e+07,1.211524e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.34036e+07,1.181598e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.34072e+07,1.129828e-08,1.207876e-08,1.318245e-08,1.304167e-08
2.34108e+07,9.980008e-09,1.207876e-08,1.318245e-08,1.304167e-08
2.34144e+07,1.00811e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.3418e+07,9.633322e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.34216e+07,9.626703e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.34252e+07,1.282781e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34288e+07,1.321627e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34324e+07,1.340277e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.3436e+07,1.417382e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34396e+07,1.428225e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34432e+07,1.381205e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34468e+07,1.320319e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34504e+07,1.246386e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.3454e+07,1.011681e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34576e+07,8.199837e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.34612e+07,8.205289e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.34648e+07,8.616334e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.34684e+07,9.681122e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.3472e+07,9.756105e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.34756e+07,1.243534e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34792e+07,1.346866e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34828e+07,1.425193e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34864e+07,1.267526e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.349e+07,1.113601e-08,1.145575e-08,1.318245e-08,1.304167e-08
2.34936e+07,9.944783e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.34972e+07,9.727281e-09,1.145575e-08,1.318245e-08,1.304167e-08
2.35008e+07,9.570088e-09,1.228457e-08,1.318245e-08,1.304167e-08
2.35044e+07,9.590972e-09,1.228457e-08,1.318245e-08,1.304167e-08
2.3508e+07,1.146741e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35116e+07,1.35713e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35152e+07,1.198746e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35188e+07,1.23807e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35224e+07,1.588551e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.3526e+07,1.473884e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35296e+07,1.359316e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35332e+07,1.162096e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35368e+07,1.248514e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35404e+07,1.357663e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.3544e+07,1.296078e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35476e+07,1.091378e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35512e+07,1.098723e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35548e+07,1.244461e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35584e+07,1.393174e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.3562e+07,1.44973e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35656e+07,1.458078e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35692e+07,1.422723e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35728e+07,1.218342e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.35764e+07,1.001367e-08,1.228457e-08,1.318245e-08,1.304167e-08
2.358e+07,9.233057e-09,1.228457e-08,1.318245e-08,1.304167e-08
2.35836e+07,8.387979e-09,1.228457e-08,1.318245e-08,1.304167e-08
2.35872e+07,8.397186e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.35908e+07,8.594448e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.35944e+07,9.15179e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.3598e+07,9.327755e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.36016e+07,9.061081e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.36052e+07,9.678789e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.36088e+07,1.138019e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36124e+07,1.149396e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.3616e+07,1.041456e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36196e+07,9.571826e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.36232e+07,8.559277e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.36268e+07,8.639817e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.36304e+07,8.588106e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.3634e+07,8.729571e-09,1.131066e-08,1.276448e-08,1.304167e-08
2.36376e+07,1.065359e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36412e+07,1.183607e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36448e+07,1.275285e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36484e+07,1.410106e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.3652e+07,1.46751e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36556e+07,1.363323e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36592e+07,1.623107e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36628e+07,1.624541e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36664e+07,1.610557e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.367e+07,1.363357e-08,1.131066e-08,1.276448e-08,1.304167e-08
2.36736e+07,1.466152e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.36772e+07,1.632571e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.36808e+07,1.583995e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.36844e+07,1.499019e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.3688e+07,1.438961e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.36916e+07,1.638167e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.36952e+07,1.634868e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.36988e+07,1.672119e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37024e+07,1.548949e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.3706e+07,1.453527e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37096e+07,1.404519e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37132e+07,1.369445e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37168e+07,1.153168e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37204e+07,1.015641e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.3724e+07,1.166996e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37276e+07,1.20686e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37312e+07,1.186541e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37348e+07,1.213778e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37384e+07,1.069237e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.3742e+07,1.004846e-08,1.290417e-08,1.276448e-08,1.304167e-08
2.37456e+07,9.598521e-09,1.290417e-08,1.276448e-08,1.304167e-08
2.37492e+07,9.464489e-09,1.290417e-08,1.276448e-08,1.304167e-08
2.37528e+07,8.787582e-09,1.290417e-08,1.276448e-08,1.304167e-08
2.37564e+07,8.255954e-09,1.290417e-08,1.276448e-08,1.304167e-08
2.376e+07,8.514135e-09,1.168226e-08,1.276448e-08,1.304167e-08
2.37636e+07,8.224614e-09,1.168226e-08,1.276448e-08,1.304167e-08
2.37672e+07,8.419797e-09,1.168226e-08,1.276448e-08,1.304167e-08
2.37708e+07,9.043542e-09,1.168226e-08,1.276448e-08,1.304167e-08
2.37744e+07,1.034956e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.3778e+07,1.198019e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.37816e+07,1.357488e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.37852e+07,1.402044e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.37888e+07,1.522935e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.37924e+07,1.680914e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.3796e+07,1.769189e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.37996e+07,1.663738e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.38032e+07,1.404594e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.38068e+07,1.098334e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.38104e+07,1.036761e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.3814e+07,1.1248e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.38176e+07,1.20576e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.38212e+07,1.249289e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.38248e+07,1.19071e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.38284e+07,1.09963e-08,1.168226e-08,1.276448e-08,1.304167e-08
2.3832e+07,9.689053e-09,1.168226e-08,1.276448e-08,1.304167e-08
2.38356e+07,9.157778e-09,1.168226e-08,1.276448e-08,1.304167e-08
2.38392e+07,8.709262e-09,1.168226e-08,1.276448e-08,1.304167e-08
2.38428e+07,8.224459e-09,1.168226e-08,1.276448e-08,1.304167e-08
2.38464e+07,8.966278e-09,1.196112e-08,1.276448e-08,1.304167e-08
2.385e+07,1.043892e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38536e+07,1.010161e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38572e+07,1.037588e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38608e+07,1.255068e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38644e+07,1.439354e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.3868e+07,1.466497e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38716e+07,1.419939e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38752e+07,1.291345e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38788e+07,1.224238e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38824e+07,1.114411e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.3886e+07,8.892311e-09,1.196112e-08,1.276448e-08,1.304167e-08
2.38896e+07,9.316804e-09,1.196112e-08,1.276448e-08,1.304167e-08
2.38932e+07,1.08636e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.38968e+07,1.166607e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.39004e+07,1.237866e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.3904e+07,1.342701e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.39076e+07,1.434284e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.39112e+07,1.441616e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.39148e+07,1.484905e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.39184e+07,1.333733e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.3922e+07,1.158019e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.39256e+07,1.015848e-08,1.196112e-08,1.276448e-08,1.304167e-08
2.39292e+07,9.847174e-09,1.196112e-08,1.276448e-08,1.304167e-08
2.39328e+07,1.031195e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39364e+07,9.641194e-09,1.197482e-08,1.276448e-08,1.304167e-08
2.394e+07,9.514352e-09,1.197482e-08,1.276448e-08,1.304167e-08
2.39436e+07,9.408007e-09,1.197482e-08,1.276448e-08,1.304167e-08
2.39472e+07,1.027203e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39508e+07,1.25368e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39544e+07,1.342757e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.3958e+07,1.355626e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39616e+07,1.284572e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39652e+07,1.164798e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39688e+07,1.132438e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39724e+07,1.208674e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.3976e+07,1.301518e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39796e+07,1.270616e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39832e+07,1.107921e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39868e+07,1.093124e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39904e+07,1.22894e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.3994e+07,1.379819e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.39976e+07,1.436391e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.40012e+07,1.428878e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.40048e+07,1.406405e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.40084e+07,1.299042e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.4012e+07,1.190253e-08,1.197482e-08,1.276448e-08,1.304167e-08
2.40156e+07,9.393634e-09,1.197482e-08,1.276448e-08,1.304167e-08
2.40192e+07,8.862873e-09,1.29701e-08,1.276448e-08,1.304167e-08
2.40228e+07,9.236735e-09,1.29701e-08,1.276448e-08,1.304167e-08
2.40264e+07,9.250468e-09,1.29701e-08,1.276448e-08,1.304167e-08
2.403e+07,9.029393e-09,1.29701e-08,1.276448e-08,1.304167e-08
2.40336e+07,8.990456e-09,1.29701e-08,1.276448e-08,1.304167e-08
2.40372e+07,9.92396e-09,1.29701e-08,1.276448e-08,1.304167e-08
2.40408e+07,1.308471e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40444e+07,1.339834e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.4048e+07,1.338918e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40516e+07,1.312823e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40552e+07,1.280855e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40588e+07,1.284203e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40624e+07,1.293797e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.4066e+07,1.323557e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40696e+07,1.392859e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40732e+07,1.406843e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40768e+07,1.402873e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40804e+07,1.439753e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.4084e+07,1.500787e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40876e+07,1.50429e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40912e+07,1.569854e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40948e+07,1.595341e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.40984e+07,1.640235e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.4102e+07,1.66356e-08,1.29701e-08,1.276448e-08,1.304167e-08
2.41056e+07,1.658167e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41092e+07,1.639609e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41128e+07,1.622851e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41164e+07,1.590815e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.412e+07,1.607867e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41236e+07,1.745921e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41272e+07,1.756101e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41308e+07,1.755328e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41344e+07,1.688246e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.4138e+07,1.433836e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41416e+07,1.384411e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41452e+07,1.545519e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41488e+07,1.540224e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41524e+07,1.516053e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.4156e+07,1.540656e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41596e+07,1.526463e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41632e+07,1.505281e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41668e+07,1.710542e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41704e+07,1.837072e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.4174e+07,1.846804e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41776e+07,1.866715e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41812e+07,1.847702e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41848e+07,1.843806e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.41884e+07,1.705749e-08,1.654822e-08,1.276448e-08,1.304167e-08
2.4192e+07,1.402066e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.41956e+07,1.416278e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.41992e+07,1.530663e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42028e+07,1.50757e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42064e+07,1.60083e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.421e+07,1.721091e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42136e+07,1.869736e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42172e+07,1.889635e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42208e+07,1.766585e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42244e+07,1.626646e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.4228e+07,1.428032e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42316e+07,1.26026e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42352e+07,1.113483e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42388e+07,1.101483e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42424e+07,1.186321e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.4246e+07,1.377232e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42496e+07,1.563526e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42532e+07,1.780901e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42568e+07,1.862034e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42604e+07,1.740099e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.4264e+07,1.519824e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42676e+07,1.530302e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42712e+07,1.529668e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42748e+07,1.41135e-08,1.530651e-08,1.474209e-08,1.304167e-08
2.42784e+07,1.438132e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.4282e+07,1.351487e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.42856e+07,1.347672e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.42892e+07,1.425232e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.42928e+07,1.367879e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.42964e+07,1.462426e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43e+07,1.639363e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43036e+07,1.692884e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43072e+07,1.741523e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43108e+07,1.588303e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43144e+07,1.352862e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.4318e+07,1.263911e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43216e+07,1.087713e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43252e+07,1.075861e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43288e+07,1.145735e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43324e+07,1.335124e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.4336e+07,1.53373e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43396e+07,1.653261e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43432e+07,1.758272e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43468e+07,1.660567e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43504e+07,1.610564e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.4354e+07,1.555963e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43576e+07,1.582134e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43612e+07,1.533347e-08,1.466831e-08,1.474209e-08,1.304167e-08
2.43648e+07,1.575532e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.43684e+07,1.578013e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.4372e+07,1.369868e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.43756e+07,1.486845e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.43792e+07,1.575085e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.43828e+07,1.716549e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.43864e+07,1.777127e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.439e+07,1.807029e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.43936e+07,1.733317e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.43972e+07,1.625212e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44008e+07,1.476407e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44044e+07,1.350049e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.4408e+07,1.143861e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44116e+07,1.164545e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44152e+07,1.350096e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44188e+07,1.471661e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44224e+07,1.625978e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.4426e+07,1.637246e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44296e+07,1.56422e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44332e+07,1.539971e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44368e+07,1.592152e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44404e+07,1.569814e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.4444e+07,1.529508e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44476e+07,1.332569e-08,1.524694e-08,1.474209e-08,1.304167e-08
2.44512e+07,1.119342e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44548e+07,1.138277e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44584e+07,1.151416e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.4462e+07,1.165053e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44656e+07,1.237116e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44692e+07,1.536695e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44728e+07,1.797142e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44764e+07,1.856437e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.448e+07,1.793245e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44836e+07,1.594497e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44872e+07,1.578249e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44908e+07,1.567256e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.44944e+07,1.376519e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.4498e+07,1.18007e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45016e+07,1.351986e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45052e+07,1.436712e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45088e+07,1.413981e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45124e+07,1.594811e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.4516e+07,1.751061e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45196e+07,1.544599e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45232e+07,1.454899e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45268e+07,1.249567e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45304e+07,1.409941e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.4534e+07,1.381747e-08,1.445026e-08,1.474209e-08,1.304167e-08
2.45376e+07,1.296666e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45412e+07,1.331903e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45448e+07,1.350556e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45484e+07,1.077575e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.4552e+07,1.101198e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45556e+07,1.442207e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45592e+07,1.503479e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45628e+07,1.523178e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45664e+07,1.494858e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.457e+07,1.457929e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45736e+07,1.451283e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45772e+07,1.450304e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45808e+07,1.342555e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45844e+07,1.173344e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.4588e+07,1.046923e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45916e+07,1.328691e-08,1.375792e-08,1.474209e-08,1.304167e-08
2.45952e+07,1.529315e-08,1.375792e-08,1.474209e-08,1.304167e-08
